3722	7431	68.51
8861	9336	80.09
3523	9486	44.01
3260	7699	55.9
5119	5618	39.55
78	4383	50.45
5298	9461	20.92
5317	9939	14.24
143	9383	16.81
1945	3023	37.55
4437	6517	20.68
6019	6357	58.84
6876	7857	41.65
4957	8300	64.41
9202	9383	3.87
3651	6464	53.44
8356	8974	84.54
3562	7562	85.92
7669	8805	7.68
9773	9856	21.42
6878	8819	4.32
9522	9564	32.06
6132	9032	95.19
5335	9288	18.12
584	6149	53.82
9034	9081	5.09
473	5808	85.1
8838	9151	28.47
9871	9919	68.21
5478	9144	4.92
2330	4807	20.05
1983	4031	49.81
3599	7673	67.74
2923	8276	31.02
9862	10000	86.29
243	1183	61.66
1582	8214	93.23
7740	7815	34.94
9296	9922	97.85
2262	5966	8.24
8787	9788	67.0
7372	8766	67.3
589	6943	63.92
2188	7243	36.97
8098	9815	9.1
4639	6461	60.08
590	1263	5.89
9929	9933	31.48
9221	9538	17.01
3647	8369	7.57
8213	9496	10.37
5401	9516	61.72
42	4073	21.13
7002	8304	31.25
4208	6085	44.54
7276	7751	53.99
9582	9747	84.91
3489	7118	43.29
1708	7315	14.09
8837	9914	22.64
3889	8319	7.88
4300	7908	14.23
8217	8521	71.64
9811	9999	62.82
268	3752	41.96
916	2221	12.39
6779	6878	63.98
6825	7464	46.88
1225	6338	27.12
4755	5981	15.29
2364	3722	71.61
1608	4388	20.5
3421	4756	39.46
8004	9403	3.96
5986	6647	23.47
7377	9040	41.14
9042	9764	18.62
1205	7102	11.97
3007	5116	35.82
1092	5692	2.33
4457	9404	87.07
1808	7210	13.79
6967	8276	77.17
7668	9122	98.75
6618	9574	35.92
6242	9050	18.16
5569	7008	69.96
7316	7812	39.4
7932	9369	49.59
7331	9275	88.44
3101	7508	15.42
3128	8720	75.79
3550	8182	14.94
554	3370	65.89
9175	9973	77.76
4574	4843	6.06
8980	9971	93.7
1960	7455	46.98
2697	6253	7.08
1033	5635	71.27
6447	8501	73.95
8609	9058	15.2
8464	9023	14.09
2691	2901	60.74
6787	8526	10.15
8983	9457	73.23
2868	3634	48.92
7305	9947	85.57
6706	7218	87.6
103	2136	48.43
9486	9734	42.18
4803	7172	37.41
2254	5135	91.87
9866	9921	18.62
2888	8087	89.22
8383	8438	86.5
1964	8745	2.55
1119	7844	90.48
1995	2171	76.98
8720	9806	17.93
7025	9188	27.45
9467	9688	84.38
6904	7285	66.13
2099	8120	35.64
3354	6324	33.25
2130	7922	50.03
7450	7529	21.36
3554	3842	25.4
6562	7521	67.61
8051	8976	17.69
5581	9130	91.01
7929	9502	7.54
3533	5997	76.92
1946	4430	58.22
4416	6806	20.1
2237	7572	80.48
58	7746	37.16
103	4804	91.15
7427	9346	49.79
3627	8681	83.63
2002	4856	93.79
5550	9078	12.28
4743	8361	77.96
1103	5883	4.81
4787	7300	94.52
5037	7658	2.1
7015	9022	45.84
524	5435	9.23
6615	9906	29.6
3352	5921	97.3
2583	9373	99.71
4534	6147	13.44
5670	9411	53.0
2123	5038	93.43
7682	8120	82.34
9622	9647	88.77
6366	9614	27.92
202	9954	71.61
8487	9607	85.93
9790	9894	10.06
5792	9040	35.74
7316	8894	78.59
4523	5741	14.93
6974	7600	59.17
5468	7646	86.51
4081	6209	34.76
9413	9868	97.94
4165	8108	64.21
4276	4986	86.16
9996	9999	12.14
8675	9926	98.02
4036	4746	28.61
865	4038	63.1
1140	5422	95.63
9917	9996	49.26
4411	9280	1.09
8729	8912	24.63
1406	2606	89.64
6198	7756	31.6
7800	8572	81.85
5493	6597	77.81
7594	9245	14.13
1956	2443	23.82
1666	9244	91.87
6503	8517	56.89
8703	9266	33.63
4608	5931	84.99
2837	7096	89.01
1250	3702	72.17
4057	9267	33.04
193	5215	67.04
4331	8875	71.42
2306	5019	9.68
9545	9809	85.45
7876	8828	69.51
8509	9344	85.77
2405	7394	15.53
7172	7263	25.32
7960	8303	3.5
6799	7852	1.98
523	858	61.67
9443	9463	91.8
6334	7811	58.66
1193	8394	2.99
5112	7549	24.16
3114	9049	47.16
7143	9624	36.39
4425	9576	95.5
5935	8660	40.44
9288	9980	94.39
4086	6536	8.73
187	7824	64.29
8418	9687	50.15
6663	8657	7.33
798	4808	74.31
8774	9369	94.94
81	8442	7.7
8588	9335	54.39
304	3417	22.97
6070	6862	98.58
3400	5699	90.26
2394	3774	73.49
8296	9982	80.88
3805	6031	38.41
752	3151	81.65
5523	8033	60.84
4984	8603	84.7
2140	8297	42.25
8352	8531	15.02
8630	9145	64.2
5397	6444	67.33
9886	9977	59.03
8900	9046	15.46
9333	9555	37.1
982	7860	29.68
3121	9560	22.06
4414	5134	86.53
8848	9207	21.88
165	9901	60.22
5813	8242	62.79
7454	9634	87.65
4269	8191	72.01
2673	3856	51.07
8211	9839	31.8
1362	6305	82.32
3008	4203	16.26
4555	8988	17.54
3137	3787	98.72
2289	2728	12.4
7553	8743	73.23
1830	3836	95.1
761	4583	52.28
8501	8627	15.01
4157	4262	63.65
9532	9962	41.48
8464	9325	26.78
5115	9327	82.61
6955	7795	4.95
2327	4076	75.06
3554	7060	60.72
1117	5665	92.03
4073	8652	39.97
577	883	35.75
3930	6468	78.68
1335	5502	75.98
5522	8280	20.46
778	8708	9.41
720	8733	44.98
2288	6281	45.01
1143	4521	77.02
4862	5205	17.38
1210	8455	92.08
9255	9505	71.11
7927	9201	53.38
6066	9722	35.87
2519	3840	24.55
9941	9998	30.1
5313	5882	41.72
8731	9403	82.8
6836	6849	7.51
6204	6894	79.01
7874	9953	42.44
7582	7881	21.83
3428	5330	68.07
5097	7171	54.89
6647	7441	16.34
4933	6350	98.46
9862	9879	53.3
7554	7720	19.8
2089	4820	27.33
4606	9916	61.14
9203	9299	84.61
581	4964	63.07
4051	5048	25.91
9073	9320	3.27
482	3350	38.81
9013	9720	11.95
1881	6225	6.21
6436	8118	63.06
4246	6525	51.17
6830	9986	61.31
7050	7453	91.64
3136	4781	5.83
1791	2159	52.67
7916	9414	42.62
8661	9442	44.18
4372	6061	43.12
5294	6622	70.82
9434	9937	90.58
8796	9912	52.98
9791	9985	21.7
3999	8150	79.94
7205	7239	24.05
139	1840	82.03
4998	5475	99.01
9190	9362	75.09
4007	7176	92.46
2043	3827	75.67
4429	7656	29.05
6457	7559	30.58
6384	8871	16.59
720	4866	28.14
8209	9019	7.75
7464	7654	25.02
2826	8210	78.27
8213	9288	68.18
9282	9777	44.54
6091	8862	97.29
4461	4966	81.66
7407	8481	25.68
8041	9868	24.49
9453	9483	69.25
1192	3673	84.46
6555	8545	46.08
9850	9995	64.12
3040	6602	29.49
415	9083	41.68
9795	9911	70.19
3069	7747	18.26
1761	1999	29.27
6043	7238	24.24
1492	4265	91.12
5805	8954	57.45
2223	4135	44.16
3257	6896	8.68
4798	9376	62.77
691	1480	73.34
7587	9542	4.28
5983	8440	98.33
9076	9192	66.06
9570	9707	76.99
896	6379	90.53
7831	7924	66.66
9709	9865	85.94
7199	9557	86.58
5956	6602	87.54
4524	5845	53.76
4889	9531	86.16
7310	8127	16.35
6404	9163	62.86
1213	1849	97.19
2474	2521	35.24
9853	9984	52.06
7587	9880	90.16
5524	7675	81.21
8866	9533	24.6
4254	9914	62.02
2689	8143	65.03
8516	9633	57.21
886	3357	14.6
1154	8138	57.11
6263	7685	66.49
9780	9827	39.1
1789	8009	68.8
6335	8958	77.34
7773	7992	36.49
3062	9551	15.1
255	2395	73.77
7376	8986	22.88
4803	8068	41.16
4975	7981	78.23
6460	7714	75.49
4737	9351	55.5
3336	4307	42.56
2948	7832	71.15
7066	7769	97.96
292	1823	56.57
3791	4514	70.59
7117	7166	3.43
6211	8948	91.52
9983	9989	90.52
8914	9632	94.06
4886	9552	28.21
4587	6863	49.13
6555	6712	77.3
6998	8669	34.77
4365	5974	96.37
9801	9960	16.53
3870	9611	12.5
729	4438	33.06
9904	9908	63.57
2571	9293	25.85
3807	9714	49.35
4994	6941	52.81
870	4590	56.63
3909	4080	42.31
334	4641	5.29
1681	5195	99.38
5991	8846	75.1
4662	9717	28.0
4262	6357	58.77
8848	9315	32.33
21	5086	38.52
8438	8548	84.32
8978	9910	97.62
6545	6738	65.01
928	1348	78.48
8844	9775	13.14
2864	4717	20.32
983	1084	76.28
3083	5036	46.4
7042	8591	10.14
4337	8147	79.13
174	6807	29.66
4578	5951	21.16
3118	7732	9.01
1992	8520	46.57
7326	7348	43.06
9975	9983	44.32
2223	4131	90.43
5346	9102	18.6
5212	9108	75.28
6206	9388	96.61
6497	9818	1.42
3790	4083	78.38
1484	2053	29.02
4515	5172	6.45
740	9071	85.69
5345	9547	80.11
593	3289	37.81
6538	9313	7.99
6788	8953	29.22
6187	6388	16.62
6588	8916	25.29
2439	5497	40.09
262	5097	82.57
1521	5160	29.93
9433	9796	22.93
9955	9967	70.87
9815	9944	64.75
323	6642	30.57
1781	8967	65.97
1122	6250	84.24
9732	9837	57.56
7402	7728	6.62
9738	9849	92.24
7385	8877	44.19
5230	5503	76.46
7308	8629	72.88
7672	7909	69.06
7770	8992	24.46
8687	8839	49.96
648	1284	95.02
926	5695	90.34
6950	8407	54.9
9673	9897	16.96
3107	8073	26.78
5667	5685	55.93
747	2971	82.65
4542	9762	27.04
8712	9711	11.35
7472	9732	38.72
6950	7610	30.7
1472	3085	30.4
2442	5126	34.26
8645	9992	70.25
6874	6899	44.52
8019	8808	69.3
550	7786	56.03
5953	6587	68.4
3296	4917	65.01
3540	5649	68.79
2378	5195	94.25
4193	4237	98.96
9363	9867	72.02
7442	9618	5.48
5433	6865	82.13
610	5447	79.62
7031	7162	69.67
3314	4966	53.39
5981	6347	66.99
2200	4659	84.03
1835	7457	88.97
9985	9989	97.0
9682	9832	1.25
8474	9846	59.5
6572	7960	91.61
8680	9429	70.57
6024	6269	52.92
5684	7717	34.72
2242	7800	82.21
1164	5166	21.16
3354	4525	66.96
4371	9280	5.75
7213	8644	37.35
2121	2783	26.44
6465	8900	83.31
5062	8833	57.71
3863	7996	45.73
311	5442	64.05
5164	7537	49.52
2286	4852	25.44
4472	9416	80.63
2482	6996	62.35
1319	5514	1.51
4498	8050	15.57
9312	9663	73.08
2565	6716	6.52
7464	7807	56.87
9862	9936	20.46
3215	4648	70.91
3709	8919	17.49
3733	8963	99.11
7164	9612	74.66
9979	9993	24.64
181	1585	95.11
9967	9996	24.15
1180	3316	53.72
2489	5692	29.7
3269	8747	35.35
7266	7779	73.37
6542	7738	82.8
1923	3404	86.33
2235	9822	58.77
408	1283	29.47
1039	8640	12.46
8723	9030	25.47
3112	7485	44.35
6049	7060	39.11
5176	9870	24.31
3257	4097	7.27
9228	9256	85.15
8090	8504	95.41
9557	9685	65.43
9257	9282	2.42
3591	4687	5.08
210	9244	14.33
9587	9842	33.46
2602	5850	28.27
7118	8713	2.86
5737	9938	39.79
6698	8201	23.98
5822	7078	50.27
7229	9551	44.12
1064	9947	29.74
3885	7577	5.4
2015	9269	9.63
6445	9112	72.28
7410	8196	8.54
2992	9954	77.14
134	3853	27.52
7128	8317	85.71
8826	8998	45.9
1427	1527	80.03
2271	3158	36.05
9885	9922	96.81
4480	6686	4.46
8443	9388	42.51
9369	9553	56.28
4266	4600	30.17
3557	7485	93.34
1972	2150	31.37
2332	2718	20.06
4222	9958	59.87
5165	6178	47.12
1602	5699	83.19
8264	9451	3.67
453	6036	55.34
5570	6200	9.14
1036	6326	3.3
8785	9823	92.42
3507	6371	70.0
1876	9134	20.13
3804	9972	95.11
4259	6368	2.6
456	5501	81.15
1437	2917	52.32
1421	7332	9.12
3956	4456	15.17
7837	9897	92.01
469	3637	42.14
1234	1477	26.84
9285	9342	88.65
4956	7308	35.49
174	7603	39.0
3690	5585	42.42
4772	5285	40.06
6485	8440	99.7
2526	8272	54.09
248	8321	27.41
773	1339	88.91
8764	9508	58.05
8092	8697	7.88
1383	5956	38.5
293	999	5.14
1912	4832	76.92
5146	7335	41.78
4130	6869	53.46
8852	9818	26.52
5891	7462	98.12
3619	5350	52.56
5972	6073	87.47
9704	9827	37.38
310	6992	68.2
4092	8952	80.32
7137	8844	93.09
1160	6081	8.6
8878	8885	68.98
2751	5913	56.01
1652	2762	55.11
8287	8672	69.72
3930	9585	7.34
2097	3453	54.07
4362	8380	24.61
8442	8543	8.23
7931	9801	55.82
6027	8101	17.53
5243	6761	22.73
456	1714	39.17
9061	9692	13.0
7148	9412	52.67
7496	8641	78.26
1195	9640	58.15
1634	6128	79.97
6617	7675	45.49
4847	8449	79.51
3918	7564	17.56
9190	9787	35.46
8156	8384	57.37
2041	9430	57.22
8378	9406	41.13
3267	6105	71.39
2733	3830	70.6
4540	6235	40.68
88	3597	50.88
3646	8108	2.8
1250	4144	86.53
7571	9814	22.63
3094	8962	1.06
9450	9455	26.85
7192	9176	57.47
5892	6129	86.39
9908	9987	67.33
219	342	62.49
5495	9724	72.86
891	8185	22.3
1268	1683	84.92
3825	5608	68.94
823	7813	46.25
5367	6467	45.77
2369	3665	26.35
5253	8238	86.74
2723	8422	78.85
1377	5331	15.6
9777	9928	66.68
8696	8934	71.09
9558	9775	40.9
4407	4924	50.25
9099	9831	54.75
6448	8897	26.55
1251	4697	69.04
5215	5936	19.72
1513	3400	15.38
7571	7720	95.73
6854	8594	9.76
3514	7975	23.03
4006	9005	33.23
5572	7260	67.54
9066	9751	84.56
8621	9352	95.69
8404	8739	25.37
8741	9578	93.96
7969	9426	46.31
3519	8277	99.64
4652	5515	75.89
3344	3975	99.12
6591	6829	88.27
6941	8031	86.09
7675	8804	9.79
4651	9301	98.85
435	3894	72.96
587	7819	10.07
3886	8502	5.94
4674	7891	44.68
8545	8824	50.08
2250	2675	57.43
2031	4682	12.07
1739	3402	49.5
8449	9054	34.18
8237	9677	86.47
3724	8718	13.72
5824	6839	5.73
2262	5560	78.32
2890	7817	7.9
1172	4841	16.84
9306	9554	61.54
1346	4404	13.96
3569	9400	45.73
7385	8075	81.63
5573	9411	13.98
9370	9511	90.8
37	5112	31.87
850	8980	49.52
8492	9590	1.96
2741	9228	14.2
552	7826	30.19
4456	8254	93.84
8990	9287	15.67
6762	9836	23.27
8583	9096	54.95
9849	9872	84.62
4568	8710	11.36
3193	3465	39.27
3872	4638	57.38
1598	4351	87.6
263	4327	40.44
3745	6365	23.84
1544	4753	67.3
4058	8741	30.55
5604	8405	74.55
4929	8593	18.04
2286	6193	32.29
3764	5223	55.61
1798	5267	76.24
9703	9760	79.59
4055	9268	63.45
9605	9847	63.98
1735	8689	47.23
5817	6949	60.8
44	7430	81.46
7878	8765	75.46
1255	4806	43.98
1147	6959	88.6
2694	5099	14.8
5176	9520	28.76
2419	4995	2.68
2651	9508	57.28
6091	9025	60.87
5334	9988	57.83
8971	9464	29.46
7924	8455	4.29
4440	5582	42.72
7532	9661	82.28
2294	7132	8.93
7411	8071	18.8
2018	5871	87.53
1438	8466	27.33
128	1989	42.61
7998	9426	27.9
2331	7302	5.97
4378	6710	32.69
539	3437	56.1
6835	9293	79.75
2551	7729	42.44
4006	7724	5.06
9070	9859	86.33
9375	9861	27.18
6	6079	38.41
5694	6052	7.41
9970	9976	83.64
3421	5913	53.41
2783	7632	2.55
6796	9083	90.74
1153	9230	77.84
4630	9871	45.64
7252	7752	99.86
6123	7987	15.77
3738	7702	28.03
9257	9669	45.34
7798	8533	51.52
1619	5169	8.7
4791	9709	44.76
257	6143	85.09
5022	9283	13.82
1841	6198	16.66
7240	9391	34.53
7790	9584	39.78
7248	9049	84.11
4142	6491	31.36
6387	6781	11.18
8651	9246	86.52
6811	7119	39.65
808	1604	30.28
1020	2370	29.83
4710	5070	74.12
3914	6934	11.96
598	848	61.65
9076	9198	17.94
8582	9772	79.29
5765	6237	54.57
5605	9454	16.44
7721	9033	22.91
7657	9018	18.47
7828	9349	95.3
3119	6974	34.31
3962	9850	66.44
588	8305	40.37
8381	9029	56.9
2687	5367	80.86
3111	4187	25.66
8080	9622	25.23
7228	7552	22.48
2339	7435	68.39
7215	9657	38.08
6982	7996	5.69
3357	3935	70.64
6513	8570	38.02
9242	9841	39.94
2217	8154	99.66
4160	6252	32.27
9261	9329	29.8
4965	7726	64.25
8727	9794	78.15
6674	7317	86.82
7823	9581	57.28
773	2728	80.39
7574	9346	68.0
4557	9303	21.61
9775	9957	1.33
8630	9440	88.9
8443	9514	5.52
9936	9947	41.23
2512	7459	88.1
9397	9440	7.94
1531	9702	92.09
784	7966	10.96
74	9242	42.71
9522	9566	27.71
2833	3342	37.02
2994	4087	46.55
9698	10000	8.19
9258	9326	36.86
4297	6522	88.02
8168	8733	89.09
579	961	4.1
1027	1987	61.6
2895	4382	83.73
8289	8892	29.09
8198	9499	2.08
1128	4894	38.44
5210	7506	29.35
2891	4603	53.94
595	9273	89.03
7731	8018	76.19
7535	7948	36.92
5781	6497	80.39
2012	4844	65.93
3178	6160	69.09
9809	9984	73.26
4907	8020	7.53
2907	7748	60.15
8820	9265	77.58
7513	7771	11.97
5233	8932	96.4
5593	5922	88.44
5302	5696	21.47
4728	7352	83.43
3109	6940	21.84
1096	9366	83.8
5661	7145	74.93
1922	3895	56.45
2834	8409	87.91
3665	6062	26.22
9857	9935	31.43
4670	9604	50.43
4946	5449	15.99
6952	7634	12.79
1177	8460	49.14
9216	9595	72.89
5193	5383	50.29
7480	8079	12.3
639	3749	6.83
5403	5416	87.98
2762	8315	48.65
2026	4908	81.75
9685	9947	3.01
5068	8234	17.79
9719	9759	95.4
5127	7147	95.12
6919	7240	35.59
3490	9557	20.94
3069	6184	2.45
8169	8579	50.42
3674	4305	56.1
2287	5085	8.99
432	6640	61.11
5493	9316	77.12
1682	1767	1.34
8586	8997	30.79
9010	9519	91.12
2440	2724	61.79
4942	5891	51.03
2174	5602	26.67
5580	7861	58.71
2093	2179	20.38
6382	8618	2.1
5372	7499	11.07
2358	5766	28.62
6073	6309	59.97
3880	6098	31.4
585	6506	81.92
482	8639	97.95
1078	7608	91.92
7330	8126	34.12
5731	9790	70.17
2140	8014	44.45
5465	7960	65.31
2256	5793	44.31
3378	6667	54.6
7610	9657	16.58
3527	9692	79.76
5733	8353	94.72
6825	9865	20.37
9211	9688	39.94
7715	8828	71.1
7968	8217	3.86
656	7539	98.76
2063	8335	14.67
2877	5251	31.02
8984	9153	61.61
2527	7449	48.49
1441	4342	19.63
9842	9910	48.33
4536	7809	35.96
6498	7719	2.13
3743	6308	92.75
6353	6481	86.11
963	2369	17.81
4090	8332	37.57
2255	6567	63.19
4952	7822	13.76
1068	3084	73.7
8920	9681	72.65
9803	9895	64.85
3380	3724	70.53
6625	9046	85.59
7622	8253	99.75
8448	9419	36.0
4101	6116	52.36
9209	9396	26.14
2222	4872	34.8
1047	5419	67.65
3983	6470	57.25
2071	6138	77.2
8629	9570	95.76
3094	9711	96.88
1530	9958	84.41
4444	4625	52.8
2152	4512	3.01
3750	9979	77.38
4927	5309	44.55
7985	8372	4.01
5856	7539	65.85
6515	7504	9.67
8070	8837	29.33
7603	7767	27.49
5560	9735	68.61
9056	9433	53.03
5193	5745	39.62
6429	8783	1.37
6422	7213	40.09
7779	9153	54.41
3951	4276	96.91
4902	9651	13.55
7817	9495	6.02
9468	9774	91.04
3418	5804	32.78
1883	6799	19.42
8620	9926	45.56
9871	9955	42.77
5913	7523	3.3
8324	9329	8.28
6092	9214	37.09
9142	9885	22.27
1438	1919	79.56
4598	9954	90.0
912	7784	21.89
104	1488	42.71
5367	8707	14.78
9377	9666	1.45
1461	2046	58.46
9185	9348	39.41
2181	3523	20.99
9703	9813	66.06
2233	4728	10.93
6376	9454	88.35
6641	8871	99.92
4045	7616	10.84
8624	9622	14.85
6918	8918	36.45
7331	9551	86.9
297	789	53.88
1688	5235	28.72
8501	8856	62.16
7429	8774	6.29
3024	9218	41.16
1946	5904	90.2
1516	1734	29.98
525	4993	78.23
6536	7081	37.95
624	8535	49.7
1615	2683	63.07
8452	9161	38.37
9059	9356	93.88
3876	8492	21.89
6961	7066	56.88
8912	9577	74.08
6212	9110	41.46
29	8348	51.22
6409	7055	37.6
8260	8387	61.21
110	8041	46.72
4904	5253	45.18
691	9951	47.83
4972	6514	54.95
6361	8425	21.0
5880	6437	87.36
3271	6332	59.77
4391	6401	1.93
9968	9977	92.25
2509	6895	9.1
6836	7174	63.65
9596	9974	15.09
1834	6564	9.81
7043	7236	85.88
4618	7626	40.46
9460	9824	2.69
1171	5287	23.84
5292	9144	36.99
4174	4963	42.84
2207	8242	90.01
8762	9411	95.21
1948	9658	17.5
4404	6986	62.47
3628	4189	67.83
2806	6243	7.49
4928	8262	3.25
3336	8507	1.36
5198	7234	55.98
8323	8349	28.97
9193	9303	11.44
6878	7881	24.85
3395	9101	98.53
97	2334	95.61
9018	9537	37.67
3557	7230	2.22
2759	8545	1.21
1536	5752	61.83
3092	7745	48.27
4519	9394	97.3
3432	9175	79.56
9854	9894	25.22
9682	9725	13.28
9527	9535	89.18
8714	8876	96.9
7031	7984	14.14
5948	9652	29.97
4366	5627	99.1
7884	8278	4.68
223	9795	35.09
9238	9317	4.71
9541	9851	91.5
4801	8963	36.03
8314	9413	76.58
4294	4663	14.81
5848	6394	18.9
9394	9484	71.05
3679	7925	72.12
9163	9265	67.5
8055	9913	15.04
5017	7299	80.25
6251	7676	97.42
547	4278	6.85
3001	4409	80.56
6729	8373	49.14
6377	9167	48.25
1241	5953	80.85
4323	8756	28.33
8006	8383	78.69
6845	9627	47.21
7942	9960	5.1
3238	6987	12.28
9542	9693	15.53
4385	4566	95.04
9755	9801	49.05
2866	6259	77.36
8270	8907	50.62
2252	9844	5.61
6796	7650	51.31
8422	9013	79.6
3115	8210	17.06
4617	7597	43.46
7284	8129	36.62
7981	9466	97.66
3513	5605	40.63
623	3221	63.12
7057	9086	79.32
74	8683	10.71
4629	6626	1.39
3789	3904	27.41
1027	6408	99.81
6192	9087	10.28
573	4515	71.01
5130	7093	55.05
5383	7692	77.09
3571	6044	65.35
4654	8101	80.37
7269	8233	76.47
2855	8961	1.79
5452	7422	54.23
6075	8751	57.46
2749	9626	85.74
3790	9373	99.0
2548	9660	10.24
5164	9599	23.57
854	3245	83.17
3231	6263	98.66
5878	6271	1.07
8029	8111	5.39
1375	8333	79.14
8202	9898	57.3
8362	9435	45.73
6985	7881	77.13
8892	9895	18.31
997	9716	22.4
6323	6994	61.21
9863	9903	43.54
2857	9620	38.36
2514	3889	44.59
9189	9244	85.16
5321	5616	78.03
7864	8900	9.76
3383	4435	82.58
1253	2489	89.31
9815	9975	71.49
6619	7061	49.81
7923	9858	5.34
8839	9810	35.11
6322	7201	26.82
934	5906	8.3
320	6403	53.51
2180	4289	78.51
5752	9098	91.0
9786	9807	83.53
5705	8665	66.68
1590	7102	45.51
5366	8939	7.58
18	9228	89.23
2609	9712	90.07
9592	9903	9.83
3047	8931	41.76
2057	4168	76.45
4572	4825	83.42
7626	9133	4.41
8803	9015	32.33
3338	4017	29.6
496	2221	77.51
4775	9193	72.71
8269	9892	67.83
2538	3179	59.42
5911	6789	63.2
2966	3378	62.74
6428	8400	50.99
3595	7149	87.09
6118	7233	73.57
3718	9727	68.07
7101	7887	27.44
9484	9699	29.97
234	4095	94.51
8701	9196	68.7
3416	8258	67.47
3180	4050	88.7
7686	8873	21.4
79	6529	38.39
8256	9153	80.07
6766	7875	13.37
3478	8905	57.49
6065	6439	69.35
9042	9070	95.34
7372	9318	48.81
2250	9440	89.98
9493	9511	30.55
8083	9985	20.86
9450	9701	38.8
828	7061	83.54
8478	9470	20.14
5661	8804	15.75
7380	7552	7.56
4163	5699	78.6
3730	7912	65.14
3469	8146	98.71
115	9476	69.6
6873	9755	81.11
9646	9783	48.15
2530	7821	41.45
2976	6650	75.4
9228	9750	80.44
336	6971	26.02
3543	9419	30.64
1373	3948	5.74
9969	9970	76.25
6994	9215	97.14
3832	5979	80.3
7796	9264	65.14
5822	7478	28.58
1048	1389	39.51
6361	7400	80.85
5629	7438	65.05
6981	8161	4.3
3594	6313	23.77
2347	6216	95.55
5648	8603	28.94
7943	8380	24.48
4497	9389	89.22
8551	9224	51.95
321	5685	77.07
4886	8451	47.86
2191	3860	13.23
5550	7622	96.28
5327	6187	23.13
8040	8780	30.46
6222	9057	97.32
512	2957	47.01
4934	9677	18.57
5609	7578	67.11
6607	7306	65.38
869	9046	6.94
683	7032	80.65
5963	6115	38.97
9496	9711	74.47
8474	9954	1.52
8758	9996	82.14
3944	6541	21.97
3160	8931	63.97
8074	8282	22.15
1973	3620	41.58
2281	7705	80.16
3672	5558	42.81
495	6478	24.83
3934	9202	25.11
9435	9591	97.23
7192	8140	54.82
4174	8906	81.26
3017	6530	34.02
3557	3866	8.32
4664	6478	16.61
4613	9627	40.81
4100	5915	43.96
3138	3618	42.75
5850	6841	95.77
9387	9470	29.05
3190	5604	53.43
4413	8171	9.94
9054	9441	29.63
5628	9053	97.81
7560	7564	67.69
8065	8361	50.45
305	4751	53.87
9560	9918	37.71
2237	9812	73.57
760	7766	82.27
6488	6864	31.68
4885	7642	41.33
7422	8767	46.35
5653	7414	38.5
4237	9515	94.04
51	7272	40.83
7222	7550	68.3
472	9318	66.27
4141	8206	5.5
1916	4864	59.04
3298	5808	98.12
252	1987	37.49
885	3788	17.65
4868	9404	60.62
802	5317	18.71
3927	8285	75.8
3616	8577	49.34
8556	9847	42.83
36	9147	62.41
2386	6187	9.78
2311	7253	94.35
2670	8206	76.98
9462	9699	44.93
6569	9285	78.02
6813	8890	22.16
9018	9699	81.32
6261	7064	22.67
9959	9985	91.28
9695	9820	50.66
2593	5325	13.33
3766	5976	79.21
7911	9749	6.73
4444	6797	43.84
685	810	87.91
530	6181	10.85
1157	8013	34.45
7245	8507	16.1
3094	9560	83.58
2772	3547	36.98
6606	7451	49.85
8405	8916	46.9
6856	9401	60.03
6145	9262	87.05
9300	9690	82.75
5453	5977	18.82
9523	9985	33.72
7105	8344	61.41
8989	9340	1.19
1890	9075	97.06
2214	2811	13.24
9307	9356	17.2
9623	9927	26.4
4502	7164	51.09
809	3342	58.28
5845	9791	97.27
239	5942	5.34
5004	9397	88.88
865	1333	18.56
7864	8233	53.53
3544	7813	14.44
9359	9896	53.06
1692	8457	70.85
4432	9091	7.13
7268	9987	95.39
8994	9581	31.02
7943	9561	22.57
649	6605	86.03
6531	8532	91.06
8054	9596	85.25
2562	5709	20.9
5291	6863	73.41
8534	8683	82.45
7523	9295	43.08
3705	7627	5.2
7271	9590	22.21
5914	7708	26.34
7495	8220	78.9
8809	9764	23.6
9943	9975	68.09
933	4991	52.16
5465	6914	32.02
9655	9970	43.3
7828	8708	45.17
9037	9576	14.06
9676	9808	25.31
118	7996	16.67
709	3585	22.94
6309	8334	40.56
7497	9135	29.81
9087	9371	76.79
7028	9992	73.9
9641	9931	84.56
5804	8837	65.24
9863	9978	88.16
2636	7261	21.08
5618	8398	55.65
3359	9936	61.78
2924	4059	18.88
2921	3288	61.82
2920	9803	78.66
4567	6608	20.36
1377	1494	64.44
1589	2546	23.55
1769	9265	28.03
9256	9582	76.53
8221	9793	91.59
3315	4911	80.58
2483	3947	26.91
7028	9950	31.33
6552	8351	6.18
4234	5611	71.94
8111	9400	70.28
5266	8026	31.47
4350	9848	43.69
7388	9297	32.09
4318	9428	52.23
4220	9894	59.96
2551	4508	92.56
2549	6715	12.02
4074	5803	39.01
9230	9827	50.12
656	2172	54.77
6895	9856	20.76
4786	8028	18.41
3845	4532	60.74
1207	7560	85.91
5711	9277	18.63
2373	6768	37.3
5792	9572	31.87
7838	9618	87.19
5909	6544	48.5
4842	9873	65.71
9573	9724	7.03
5446	8558	90.25
8684	9010	23.0
7850	9684	6.84
3793	8913	67.72
2924	3509	71.08
195	4335	19.33
4767	9556	20.51
2480	3520	60.7
5691	9054	14.81
542	2185	16.89
81	8572	98.19
